"Y01","Account_Type","Additional_Seats","Age","Arrival_Time","Auto_Renew_STH","Concession_Total","DistA","Educational_Level","Favorite_Caps_Player","Favorite_Sport","Favorite_Team","First_Year_STH","HouseHold_Income_True","Job_Sector","Marital","Mode_Of_Transport","Most_Purch_Concession","Mult_Loc","Net_Worth_True","Num_Children","NumSeats","PerSold","PerTransf","PerUsed","Rejoined_STH","Rep_Calls","Rep_Name","Rep_Visits","Sex","Spent_Other_Teams","STH_Attended","Survey_Comp","Team_B_STH","Team_C_STH","Team_Network_Sub","Team_Store_Total","Tenure","Ticket_Form","Total_Spent","Weekday_Attended","Weekday_Sold","Weekend_Attended","Weekend_Sold","Region"
0,"Personal",0,51,15,"Yes",1793.66,209,"SC","Nic Dowd","NHL","Washington Capitals",2020,120000,"Tech","S","Public","Popcorn","No",850000,2,6,0.013677307,0.018904026,0.060707316,TRUE,71,"Ivy",10,"M",0,1,0.63,"No","No","No",114.68,1,"Digital",1908.34,0.724822695,0.275177305,0.53,0.083,"South"
1,"Personal",0,37,45,"Yes",708.92,32,"SC","John Carlson","Other","Washington Capitals",2022,60000,"Finance","M","Car","Beer","No",50000,4,2,0.026387446,0.144289304,0.86,FALSE,71.42903394,"Other",10,"M",1044.6375,1,0.08,"No","No","No",126.79,3,"Digital",1880.3475,0.570921986,0.429078014,0.81,0.037,"DCArea"
1,"Personal",0,88,30,"Yes",1117.16,1,"BD","Tom Wilson","NHL","Washington Capitals",1982,85000,"Finance","M","Public","Popcorn","No",3100000,0,4,0.026087256,0.026874989,0.898047664,FALSE,46,"Emma",17.5,"M",500,2,0.35,"No","No","No",1492.62,43,"Digital",3109.78,0.65035461,0.34964539,0.49,0.003,"DCArea"
1,"Personal",0,35,15,"Yes",748.78,249,"MD","T.J. Oshie","NHL","Other",2014,115000,"Gov","M","Car","Hot Dog","No",450000,6,2,0.216176992,0.04848078,0.140717406,FALSE,75,"Frank",13,"F",1435.975,2,0.17,"Yes","No","Yes",0,11,"Digital",2184.755,0.634751773,0.365248227,0.66,0.087,"South"
1,"Personal",0,87,45,"No",1881.55,32,"BD","Nicklas Backstrom","NHL","Washington Capitals",2012,40000,"Finance","M","Public","Peanuts","No",950000,1,6,0.029655571,0.046353728,0.628171483,FALSE,78,"David",16,"M",1172.405,2,0.21,"No","Yes","Yes",463.26,13,"Digital",3517.215,0.717021277,0.282978723,1,0.135,"DCArea"
1,"Personal",0,62,30,"Yes",740.42,39,"BD","Sonny Milano","NHL","Washington Capitals",1987,35000,"Edu","D","Other","Soda","No",50000,0,2,0.004801857,0.049387004,0.195653888,FALSE,76,"David",13,"F",1425.525,1,0,"No","No","No",0,38,"Digital",2165.945,0.512056738,0.487943262,0.68,0.023,"DCArea"
1,"Personal",0,89,15,"Yes",930.43,184,"HS","Alexander Ovechkin","NHL","Other",1999,70000,"Gov","M","Uber/Taxi","Other","No",3750000,1,2,0.057772682,0.022780457,0.116604369,FALSE,59,"Emma",48,"F",5433.07,2,0.18,"No","No","No",4502.64,26,"Physical",10866.14,0.613475177,0.386524823,0.71,0.083,"South"
0,"Personal",0,75,30,"Yes",783.39,136,"BD","Alexander Ovechkin","Other","Other",1983,120000,"Tech","M","Car","Beer","No",150000,0,2,0.092876873,0.062628528,0.15501063,FALSE,54,"Frank",15,"M",0,2,0.38,"Yes","No","No",1455.26,42,"Digital",2238.65,0.487234043,0.512765957,0.64,0.024,"West"
1,"Personal",0,29,30,"Yes",674.98,32,"AD","Anthony Beauvillier","NHL","Washington Capitals",2023,110000,"Gov","M","Car","Specialty","No",1e+05,2,2,0.019710259,0.028282592,0.763018786,FALSE,26.76661066,"Grace",3.5,"M",943.9625,0,0.39,"No","No","Yes",80.19,2,"Digital",1699.1325,0.792198582,0.207801418,0.99,0.019,"DCArea"
1,"Personal",0,75,60,"Yes",1245.74,36,"BD","Tom Wilson","Other","Washington Capitals",2014,145000,"Tech","M","Public","Beer","No",2550000,0,4,0.08490948,0.056297824,0.9,TRUE,47,"Emma",14,"M",1725.4375,3,0.32,"No","No","Yes",134.61,3,"Digital",3105.7875,0.44893617,0.55106383,0.68,0.007,"DCArea"
1,"Personal",0,96,60,"No",1915.18,85,"HS","T.J. Oshie","NHL","Washington Capitals",2022,80000,"Gov","M","Car","Soda","No",2050000,0,6,0.057348176,0.014892583,0.85,FALSE,65,"Frank",13,"M",1039.565,3,0,"Yes","No","Yes",163.95,3,"Digital",3118.695,0.80070922,0.19929078,0.97,0.044,"South"
1,"Shared",0,93,30,"Yes",875.03,27,"BD","Alexander Alexeyev","NHL","Washington Capitals",2009,75000,"Gov","U","Car","Popcorn","No",1400000,1,2,0.226483499,0.171658205,0.820592076,FALSE,61.67232352,"Emma",22,"M",500,1,0,"Yes","Yes","No",2789.41,16,"Digital",4164.44,0.464539007,0.535460993,0.91,0.247,"DCArea"
1,"Personal",0,74,45,"Yes",787.61,37,"SC","John Carlson","NHL","Washington Capitals",1994,95000,"Tech","M","Public","Hot Dog","No",4550000,1,2,0.006006389,0.039084139,0.417171215,FALSE,69,"Emma",14,"M",500,2,0,"Yes","No","Yes",1075.06,31,"Digital",2362.67,0.606382979,0.393617021,0.91,0.013,"DCArea"
1,"Personal",0,69,30,"Yes",795.42,247,"HS","Dylan Strome","NHL","Washington Capitals",2003,65000,"Finance","M","Public","Soda","No",4e+05,1,2,0.097612452,0.031292207,0.030362118,FALSE,47.35510704,"Emma",21,"M",500,2,0.12,"No","No","No",3802.76,22,"Digital",5098.18,0.786524823,0.213475177,0.92,0.048,"South"
0,"Business",0,70,15,"Yes",772.26,254,"SC","Anthony Beauvillier","Other","Washington Capitals",2017,50000,"Gov","M","Public","Soda","No",1e+06,2,2,0.234683587,0.003,0.046759334,FALSE,43,"Other",4,"M",0,0,0.45,"No","No","No",270.41,8,"Physical",1042.67,0.704255319,0.295744681,0.43,0.207,"South"
1,"Personal",0,45,30,"Yes",1400.83,136,"HS","Dylan Strome","Other","Philadelphia Flyers",2005,70000,"Health","D","Uber/Taxi","Beer","No",1450000,0,4,0.178863713,0.013712623,0.108725303,FALSE,67,"Emma",28,"M",500,1,0.4,"Yes","No","No",3481.02,20,"Digital",5381.85,0.49787234,0.50212766,0.68,0.112,"Northeast"
1,"Personal",0,35,30,"Yes",1010.16,132,"MD","Tom Wilson","NHL","Philadelphia Flyers",2020,60000,"Finance","M","Car","Burger","No",1650000,4,4,0.030985766,0.051919953,0.687014562,FALSE,56.62285025,"Ivy",12,"M",500,2,0.24,"No","No","Yes",185.55,5,"Digital",1695.71,0.636170213,0.363829787,0.69,0.048,"Northeast"
1,"Personal",0,79,45,"Yes",815.12,249,"SC","T.J. Oshie","NHL","New Jersey Devils",2015,75000,"Gov","M","Uber/Taxi","Soda","No",1e+06,3,2,0.045592809,0.006460039,0.055827046,FALSE,57,"Frank",20,"M",1450.6625,4,0,"No","Yes","No",345.41,10,"Physical",2611.1925,0.654609929,0.345390071,0.78,0.007,"Northeast"
1,"Personal",0,20,30,"Yes",791.64,32,"SC","Alexander Ovechkin","NHL","Washington Capitals",2024,60000,"Manufact","M","Public","Hot Dog","No",150000,0,2,0.264198621,0.075901809,0.853504709,FALSE,75,"Alice",7,"M",0,2,0.52,"No","No","No",83.95,1,"Digital",875.59,0.587943262,0.412056738,0.97,0.241,"DCArea"
1,"Personal",0,62,30,"Yes",1375.47,85,"HS","T.J. Oshie","NHL","Washington Capitals",2025,25000,"Manufact","M","Uber/Taxi","Beer","No",1300000,0,4,0.109030517,0.077582393,0.769277134,FALSE,62,"Alice",10,"M",0,3,0.4,"Yes","No","No",100.5,1,"Physical",1475.97,0.982269504,0.017730496,0.81,0.196,"South"
1,"Business",0,50,0,"Yes",1359.23,37,"HS","Connor McMichael","NHL","Washington Capitals",2002,65000,"Tech","D","Uber/Taxi","Beer","No",1200000,6,4,0.142945163,0.042965023,0.45861659,FALSE,65,"Emma",16,"M",500,5,0.09,"Yes","Yes","Yes",800.63,23,"Digital",2659.86,0.527659574,0.472340426,0.91,0.065,"DCArea"
1,"Personal",0,63,45,"Yes",2400.74,198,"BD","Alexander Ovechkin","NHL","Washington Capitals",1998,135000,"Gov","M","Car","Specialty","No",1750000,3,8,0.102226176,0.005822932,0.027152168,FALSE,57,"Frank",30,"M",3343.17,4,0.46,"No","No","Yes",942.43,27,"Digital",6686.34,0.39929078,0.60070922,0.48,0.01,"South"
0,"Personal",9,26,30,"Yes",2103.6,85,"MD","Alexander Ovechkin","NHL","Other",2017,1e+05,"Finance","M","Uber/Taxi","Soda","Other",6e+05,2,8,0.016,0.049,0.139,TRUE,61.88426358,"Frank",16.5,"M",500,2,0.31,"No","No","No",0,3,"Digital",2603.6,1,0,1,0,"West"
0,"Personal",8,26,30,"Yes",2103.6,132,"BD","T.J. Oshie","Other","Other",2017,95000,"Finance","M","Uber/Taxi","Soda","Other",6e+05,2,9,0.022,0.1,0.196,TRUE,61.88426358,"Frank",16.5,"M",500,2,0.31,"No","Yes","No",0,1,"Digital",2603.6,1,0,1,0,"West"
0,"Personal",0,24,15,"Yes",1142.67,251,"BD","T.J. Oshie","Other","Philadelphia Flyers",2019,70000,"Tech","M","Uber/Taxi","Hot Dog","No",450000,0,4,0.140912946,0.030269179,0.85,TRUE,55.5755559,"Emma",8.5,"M",500,3,0.17,"No","No","No",0,1,"Digital",1642.67,0.684397163,0.315602837,0.91,0.126,"South"
1,"Business",0,64,30,"Yes",1839.14,116,"SC","Sonny Milano","Other","Philadelphia Flyers",2020,55000,"Gov","D","Car","Popcorn","No",1450000,0,6,0.045580292,0.128585851,0.882287273,TRUE,53,"Alice",14,"M",500,1,0.22,"No","Yes","No",113.11,1,"Digital",2452.25,0.582978723,0.417021277,0.78,0.143,"Northeast"
1,"Personal",0,60,30,"Yes",1233.92,40,"HS","Anthony Beauvillier","NHL","Washington Capitals",2021,115000,"Gov","D","Public","Specialty","No",1700000,0,4,0.004830886,0.081530719,0.804345364,FALSE,48,"Other",14,"M",1397.64,4,0.14,"No","No","Yes",163.72,4,"Digital",2795.28,0.536170213,0.463829787,0.79,0.024,"DCArea"
1,"Personal",0,54,60,"Yes",1287.88,32,"HS","Alexander Ovechkin","NHL","Washington Capitals",2011,80000,"Tech","M","Uber/Taxi","Popcorn","No",1150000,4,4,0.101793025,0.022972612,0.835835015,FALSE,33,"Emma",25,"M",2226.25,4,0.25,"No","No","Yes",493.12,14,"Digital",4007.25,0.556737589,0.443262411,0.86,0.05,"DCArea"
1,"Personal",0,61,15,"Yes",1005.1,37,"MD","Anthony Beauvillier","NHL","Washington Capitals",2014,95000,"Finance","M","Other","Soda","No",1900000,0,4,0.005869618,0.078095805,0.526681385,FALSE,60,"Alice",19,"M",1742.3375,3,0.25,"No","No","No",388.77,12,"Digital",3136.2075,0.691489362,0.308510638,0.86,0.127,"DCArea"
1,"Personal",0,63,45,"Yes",1292.23,28,"BD","Hunter Shepard","NHL","Washington Capitals",2006,115000,"Gov","M","Uber/Taxi","Hot Dog","No",4050000,0,4,0.027051738,0.304452647,0.531755661,FALSE,63,"Frank",12,"M",500,4,0.31,"Yes","Yes","No",0,19,"Digital",1792.23,0.814893617,0.185106383,0.87,0.008,"DCArea"
1,"Personal",0,98,30,"Yes",1360.78,3,"HS","Alexander Ovechkin","NHL","Washington Capitals",1986,135000,"Tech","M","Uber/Taxi","Beer","No",950000,0,4,0.055818743,0.251149279,0.613370521,FALSE,76,"Frank",21.5,"M",500,2,0.2,"No","No","No",1355.74,39,"Digital",3216.52,0.860283688,0.139716312,0.98,0.069,"DCArea"
1,"Shared",0,56,-15,"Yes",975.49,3,"SC","Alexander Ovechkin","NHL","Washington Capitals",2021,70000,"Tech","M","Uber/Taxi","Burger","No",1350000,2,4,0.00368699,0.110702019,0.718013582,FALSE,54,"Grace",7,"M",1219.3625,1,0.28,"No","No","No",0,4,"Digital",2194.8525,0.453191489,0.546808511,0.52,0.069,"DCArea"
1,"Personal",0,31,-15,"No",931.51,35,"AD","Sonny Milano","NHL","Washington Capitals",2012,65000,"Tech","M","Uber/Taxi","Hot Dog","No",9e+05,2,2,0,0.3,0.553035857,FALSE,42,"Emma",15,"M",1164.3875,1,0.42,"Yes","No","No",0,13,"Digital",2095.8975,0.853191489,0.146808511,0.73,0.017,"DCArea"
1,"Business",0,68,-15,"Yes",1365.55,3,"BD","Hunter Shepard","Other","Washington Capitals",2025,70000,"Gov","M","Public","Beer","No",1350000,0,4,1,0,0.743171014,FALSE,76,"Grace",17,"M",1848.35,2,0,"Yes","No","Yes",113.13,1,"Digital",3327.03,0.861702128,0.138297872,0.91,0.245,"DCArea"
1,"Personal",0,34,45,"Yes",820.49,201,"SC","T.J. Oshie","NHL","New Jersey Devils",2014,95000,"Tech","S","Car","Beer","No",550000,4,2,0.114668752,0.022236203,0.1693798,FALSE,61,"Frank",12,"M",1197.89,1,0.3,"No","No","Yes",377.4,11,"Digital",2395.78,0.458865248,0.541134752,0.89,0.042,"Northeast"
1,"Personal",0,38,30,"Yes",1328.49,32,"HS","Logan Thompson","NHL","Washington Capitals",2010,165000,"Gov","M","Public","Popcorn","No",1650000,3,4,0.097586001,0.01,0.659866832,FALSE,64,"Frank",24,"M",2315.6625,2,0,"No","No","Yes",524.04,15,"Digital",4168.1925,0.787943262,0.212056738,0.55,0.043,"DCArea"
1,"Personal",0,50,30,"Yes",910.85,1,"BD","Jakob Chychrun","NHL","Washington Capitals",2015,120000,"Manufact","M","Car","Burger","No",1600000,3,4,0.084041027,0.038657133,0.8690334,FALSE,65,"Ivy",12,"M",500,4,0,"Yes","No","No",358.7,10,"Digital",1769.55,0.924113475,0.075886525,0.93,0.086,"DCArea"
1,"Personal",0,77,30,"Yes",2051.19,32,"HS","Alexander Ovechkin","NHL","Washington Capitals",1998,105000,"Tech","M","Public","Hot Dog","No",6e+05,1,6,0.015677804,0.06114322,0.615544019,FALSE,61,"Frank",54,"M",6765.26,2,0.2,"No","No","No",4714.07,27,"Physical",13530.52,0.604964539,0.395035461,0.83,0.095,"DCArea"
1,"Personal",0,54,0,"Yes",1286.97,3,"PHD","Alexander Ovechkin","NHL","Washington Capitals",2013,115000,"Finance","M","Car","Soda","No",8e+05,2,4,0.098952536,0.051147146,0.636663979,FALSE,71,"Emma",23,"M",2137.9125,3,0,"Yes","No","No",423.36,12,"Digital",3848.2425,0.463120567,0.536879433,0.93,0.251,"DCArea"
0,"Shared",0,35,15,"Yes",862.67,132,"PHD","John Carlson","NHL","Other",2016,110000,"Health","M","Other","Other","No",50000,3,2,0.066459018,0.069849308,0.133329368,TRUE,76.11924106,"Alice",7.5,"M",0,1,0.39,"No","No","No",35.43,1,"Digital",898.1,0.785106383,0.214893617,0.94,0.187,"Midwest"
1,"Personal",0,29,30,"Yes",1048.45,1,"AD","Hunter Shepard","NHL","Washington Capitals",2023,95000,"Tech","M","Car","Beer","No",1e+06,1,4,0.080250835,0.218193887,0.988347092,FALSE,54.58767228,"Alice",12.5,"M",1310.5625,1,0.47,"No","Yes","Yes",0,3,"Digital",2359.0125,0.508510638,0.491489362,0.64,0.123,"DCArea"
1,"Shared",0,49,30,"Yes",762.53,198,"HS","John Carlson","NHL","Other",2012,85000,"Tech","U","Car","Popcorn","No",2e+06,3,2,0.016670476,0.05130639,0.531424663,FALSE,47,"Frank",7,"M",0,2,0.21,"Yes","No","No",450.89,13,"Digital",1213.42,0.793617021,0.206382979,0.77,0.093,"South"
0,"Business",0,74,30,"Yes",1770.94,254,"BD","Dylan McIlrath","Other","Washington Capitals",2016,65000,"Finance","D","Uber/Taxi","Popcorn","No",2100000,1,6,0.049183971,0.143414663,0.88,TRUE,63,"David",23,"F",2401.6125,4,0.27,"Yes","No","Yes",150.35,3,"Digital",4322.9025,0.517730496,0.482269504,0.75,0.056,"South"
0,"Personal",0,30,30,"Yes",959.97,85,"BD","Alexander Ovechkin","NHL","Other",2014,75000,"Tech","M","Car","Soda","No",50000,0,2,0.009738795,0.045183943,0.02214411,FALSE,44,"Frank",12.5,"M",1669.3875,3,0.26,"No","No","Yes",375.54,11,"Digital",3004.8975,0.480141844,0.519858156,0.94,0.047,"West"
1,"Personal",0,76,30,"Yes",980.24,35,"PHD","Tom Wilson","Other","Washington Capitals",2011,1e+05,"Gov","S","Car","Hot Dog","No",2750000,1,2,0.005808657,0.065774361,0.691563855,FALSE,64,"David",14,"M",1225.3,3,0.22,"No","No","No",0,14,"Digital",2205.54,0.428368794,0.571631206,0.66,0.028,"DCArea"
1,"Personal",0,68,15,"No",761.9,32,"AD","Connor McMichael","NHL","Washington Capitals",2020,115000,"Finance","D","Uber/Taxi","Hot Dog","No",1350000,0,2,0.159805627,0.070016258,0.919326369,FALSE,63.56129068,"Grace",5,"M",952.375,2,0.11,"No","No","No",0,5,"Digital",1714.275,0.746099291,0.253900709,0.48,0.196,"DCArea"
0,"Personal",0,95,30,"No",1130.93,132,"BD","Nic Dowd","NHL","Other",1988,85000,"Gov","M","Car","Hot Dog","No",2550000,0,2,0.082977402,0.0402182,0.07916935,FALSE,73,"Frank",33,"M",500,1,0,"No","No","No",5859.91,37,"Digital",7490.84,0.733333333,0.266666667,0.81,0.065,"Midwest"
1,"Personal",0,84,30,"Yes",1062.26,187,"AD","Tom Wilson","NHL","New Jersey Devils",2011,1e+05,"Gov","S","Car","Burger","No",750000,1,4,0.029406339,0.003,0.011265482,FALSE,66,"Frank",16,"M",1889.9875,0,0.29,"No","No","Yes",449.73,14,"Digital",3401.9775,0.782978723,0.217021277,0.96,0.169,"Northeast"
1,"Shared",0,35,30,"Yes",898.97,251,"MD","Jakob Chychrun","Other","New Jersey Devils",2024,120000,"Finance","M","Car","Hot Dog","No",1500000,3,2,0.162394507,0.158815702,0.741433526,FALSE,36.33014611,"Grace",13,"M",0,2,1,"No","No","No",0,3,"Digital",898.97,0.935460993,0.064539007,0.97,0.177,"Northeast"
1,"Personal",0,75,30,"Yes",773.24,131,"AD","Tom Wilson","Other","Philadelphia Flyers",2013,115000,"Finance","D","Car","Soda","No",1550000,0,2,0.069703573,0.035923992,0.195539038,FALSE,46,"Frank",9.5,"F",500,3,0.48,"No","No","No",414.51,12,"Digital",1687.75,0.429787234,0.570212766,0.54,0.114,"Northeast"
0,"Personal",0,39,30,"No",643.23,189,"AD","Nic Dowd","Other","Washington Capitals",2019,85000,"Tech","M","Car","Specialty","No",850000,4,2,0.070072102,0.006518679,0.009514298,FALSE,60,"Other",5.5,"M",0,2,0.27,"No","No","No",201.05,6,"Digital",844.28,0.585106383,0.414893617,0.86,0.03,"South"
0,"Personal",0,88,30,"Yes",1245.98,38,"HS","Charlie Lindgren","NHL","Philadelphia Flyers",2013,90000,"Manufact","M","Car","Burger","No",750000,2,4,0.027421229,0.043358321,0.078576032,FALSE,71,"Frank",14,"M",0,1,0,"No","No","No",0,12,"Physical",1245.98,0.627659574,0.372340426,0.86,0.044,"Midwest"
1,"Personal",0,80,0,"Yes",683.04,85,"HS","Alexander Ovechkin","Other","New Jersey Devils",2022,95000,"Manufact","M","Car","Hot Dog","No",1900000,0,2,0,0.3,0.84,FALSE,77.53807767,"Grace",9,"M",997.85,4,0.26,"No","No","Yes",115.24,3,"Digital",1796.13,0.697163121,0.302836879,0.83,0.04,"Northeast"
1,"Business",0,65,60,"Yes",1925.57,54,"BD","Alexander Ovechkin","NHL","Washington Capitals",2024,105000,"Tech","M","Uber/Taxi","Burger","No",4650000,1,6,0.313252683,0.039531844,0.736976352,FALSE,39,"Grace",14,"M",0,1,0.5,"No","No","No",116.63,1,"Digital",2042.2,0.543971631,0.456028369,0.64,0.202,"DCArea"
1,"Personal",0,99,60,"Yes",945.23,38,"BD","T.J. Oshie","NHL","Washington Capitals",2019,60000,"Finance","M","Other","Beer","No",350000,1,2,0.098061966,0.062938096,0.822133454,FALSE,64,"David",11,"M",500,0,0,"No","No","No",212.74,6,"Physical",1657.97,0.783687943,0.216312057,0.86,0.058,"DCArea"
1,"Personal",0,32,45,"Yes",916.58,32,"BD","Nic Dowd","Other","Washington Capitals",2024,95000,"Tech","M","Car","Specialty","No",1150000,2,2,0.081613857,0.016334896,0.734560792,FALSE,23,"Ivy",11,"M",1145.725,2,0.55,"No","No","Yes",0,1,"Digital",2062.305,0.887234043,0.112765957,0.8,0.034,"DCArea"
1,"Business",0,49,30,"Yes",935.56,80,"HS","Alexander Ovechkin","NHL","Washington Capitals",2022,80000,"Tech","M","Public","Hot Dog","No",1e+06,2,4,0.170659122,0.01,0.81557431,FALSE,64.21678692,"Ivy",11,"M",1341.5125,0,0.32,"No","Yes","Yes",137.65,3,"Digital",2414.7225,0.538297872,0.461702128,0.72,0.227,"South"
1,"Personal",0,59,45,"Yes",978.18,32,"BD","Dylan Strome","NHL","Washington Capitals",2015,135000,"Tech","M","Car","Specialty","No",2350000,1,2,0.081565253,0.104258869,0.767313644,FALSE,63,"Other",13,"M",1659.1625,4,0.33,"No","No","No",349.15,10,"Digital",2986.4925,0.336879433,0.663120567,0.36,0.105,"DCArea"
0,"Business",0,27,30,"Yes",728.92,201,"AD","Alexander Ovechkin","NHL","Other",2022,35000,"Finance","M","Public","Specialty","No",750000,3,2,0.030770813,0.053867213,0.095677321,FALSE,43,"Grace",11,"M",1028.975,3,0,"No","Yes","No",94.26,3,"Physical",1852.155,0.412056738,0.587943262,0.6,0.192,"South"
1,"Personal",0,22,0,"No",1209.29,3,"BD","Dylan McIlrath","Other","Washington Capitals",2024,75000,"Gov","U","Car","Specialty","No",950000,0,4,0.117202487,0.096946527,0.801220338,FALSE,51.59120542,"Alice",7,"M",500,2,0.31,"No","No","No",93.26,1,"Digital",1802.55,0.537588652,0.462411348,0.82,0.121,"DCArea"
1,"Personal",0,53,15,"Yes",819.26,85,"BD","Anthony Beauvillier","Other","Washington Capitals",2020,140000,"Finance","D","Public","Specialty","No",4e+05,3,4,0.084730517,0.077978002,0.743142332,FALSE,73,"Ivy",6,"M",500,1,0.32,"No","No","No",0,5,"Digital",1319.26,0.438297872,0.561702128,0.92,0.111,"South"
1,"Personal",0,81,-15,"No",1216.36,37,"BD","Pierre-Luc Dubois","NHL","Washington Capitals",1979,155000,"Finance","M","Car","Beer","No",1700000,0,4,0,0.3,0.97,FALSE,56,"David",19.5,"M",1406.81,1,0.79,"Yes","No","Yes",1597.26,46,"Digital",4220.43,0.837588652,0.162411348,1,0.073,"DCArea"
0,"Personal",0,24,30,"Yes",472.49,247,"BD","Sonny Milano","NHL","Washington Capitals",2025,45000,"Tech","M","Car","Soda","No",150000,0,1,1,0,0.93,FALSE,55.83397402,"Ivy",4,"M",500,0,0,"No","Yes","No",0,1,"Digital",972.49,0.74964539,0.25035461,0.99,0.172,"South"
0,"Personal",0,59,15,"No",841.6,116,"SC","Alexander Ovechkin","Other","Other",2015,60000,"Health","S","Other","Other","No",1e+06,1,2,0.134181071,0.006308604,0.018813983,TRUE,59.01724155,"Alice",8.5,"M",500,0,0.3,"No","Yes","No",52.83,2,"Digital",1394.43,0.733333333,0.266666667,0.86,0.002,"West"
0,"Business",0,51,0,"No",852.01,36,"MD","Tom Wilson","Other","Other",2020,80000,"Finance","M","Uber/Taxi","Soda","No",350000,2,2,0.015549901,0.045101694,0.78,TRUE,72.6975156,"Ivy",13,"F",1155.7875,1,0.4,"No","No","No",72.62,1,"Digital",2080.4175,0.282269504,0.717730496,0.72,0.031,"Midwest"
1,"Personal",0,87,45,"No",860.1,131,"MD","Alexander Ovechkin","NHL","Philadelphia Flyers",2001,115000,"Tech","D","Car","Peanuts","No",2500000,1,2,0.180822571,0.024204647,0.078395934,FALSE,42,"Emma",28,"M",0,2,0,"No","Yes","No",4149.23,24,"Digital",5009.33,0.704964539,0.295035461,0.66,0.045,"Northeast"
1,"Personal",0,85,30,"Yes",834.2,27,"HS","Sonny Milano","NHL","Washington Capitals",2009,70000,"Finance","M","Uber/Taxi","Burger","No",2400000,1,2,0.033462306,0.421616963,0.791670176,FALSE,62,"Emma",19,"M",0,1,0.29,"No","Yes","No",2783.51,17,"Digital",3617.71,0.433333333,0.566666667,0.45,0.002,"DCArea"
1,"Personal",0,77,60,"Yes",980.86,39,"AD","Alexander Ovechkin","NHL","Washington Capitals",2006,110000,"Gov","M","Uber/Taxi","Hot Dog","No",3300000,2,2,0.041641792,0.086835679,0.641235434,FALSE,63,"Other",13,"M",0,3,0,"No","No","No",661.15,19,"Physical",1642.01,0.932624113,0.067375887,0.96,0.029,"DCArea"
1,"Personal",0,62,-30,"Yes",976.63,116,"BD","Alexander Ovechkin","NHL","Philadelphia Flyers",2013,110000,"Gov","M","Car","Popcorn","No",2900000,1,2,0.191931711,0.003,0.189884706,FALSE,69,"Emma",17,"M",1741.0625,1,0.07,"No","No","No",416.22,12,"Physical",3133.9125,0.453191489,0.546808511,0.57,0.072,"Northeast"
1,"Business",0,94,45,"Yes",2720.64,37,"HS","Alexander Ovechkin","NHL","Washington Capitals",1991,130000,"Finance","M","Car","Other","No",3150000,1,8,0.037955367,0.072570305,0.965924623,FALSE,76,"Emma",29,"M",1952.68,3,0.48,"Yes","No","No",1184.72,34,"Digital",5858.04,0.921276596,0.078723404,0.87,0.034,"DCArea"
1,"Shared",0,77,30,"Yes",816.2,54,"BD","Tom Wilson","NHL","Washington Capitals",1987,70000,"Manufact","S","Uber/Taxi","Specialty","No",3550000,1,2,0.065045668,0.044244456,0.160317494,FALSE,40,"Emma",11,"M",1020.25,1,0.58,"Yes","No","Yes",0,38,"Digital",1836.45,0.470921986,0.529078014,0.86,0.145,"DCArea"
0,"Personal",0,83,60,"Yes",1007.88,132,"SC","Connor McMichael","Other","Washington Capitals",2015,95000,"Gov","M","Uber/Taxi","Popcorn","No",1050000,0,4,0.011567547,0.031316213,0.110386572,FALSE,42,"Ivy",9,"M",0,1,0.22,"No","No","No",351.23,10,"Digital",1359.11,0.475886525,0.524113475,0.7,0.001,"West"
0,"Personal",0,63,30,"Yes",943.97,249,"HS","Tom Wilson","NHL","Philadelphia Flyers",2013,40000,"Health","S","Public","Beer","No",550000,1,2,0.061354975,0.037216475,0.097254255,FALSE,53,"Emma",12,"M",1327.59,2,0.14,"No","No","Yes",383.62,12,"Digital",2655.18,0.622695035,0.377304965,0.37,0.042,"South"
1,"Personal",0,64,30,"No",811.84,38,"SC","Nicklas Backstrom","NHL","Washington Capitals",2014,50000,"Tech","M","Other","Soda","No",1850000,0,2,0.040937709,0.111375254,0.88,TRUE,64.58454917,"Alice",18.5,"M",2029.6,1,0,"Yes","No","Yes",0,1,"Physical",2841.44,0.204964539,0.795035461,0.17,0.078,"DCArea"
