Cust_ID,tenure,Rejoined_STH,DistA,PerUsed,PerTransf,PerSold,NumSeats,Mult_Loc,Sex,Educational_Level,Age,Marital,Job_Sector,Num_Children,State_Name,Mode_of_Transport,Favorite_Caps_Player,Favorite_Team,Favorite_Sport,UnempRate,InfRate,Survey_Comp,Team_Network_Sub,Rep_Name,STH_Attended,Rep_Calls,Rep_Visits,Arrival_Time,Team_B_STH,Team_C_STH,Total Spent,Net_Worth_True,HouseHold_Income_True,NHL_Team_Record,Playoffs,Last_Team_Championship,ticket_form,Weekday_Attended,Weekday_Sold,First_Year_STH,Weekend Attended,Weekend Sold,Additional_Seats,Seating_Location,Auto_Renew_STH,Account_Type,Y01
247824038,2,TRUE,240,0.64848711,0.11530999,0.226552857,2,No,F,NA,NA,U,NA,0,West Virginia,NA,NA,Philadelphia Flyers,NA,0.042,0.023,0.23,Yes,Alice,3,60.37297577,10.5,30,NA,NA,1703.6775,NA,105000,51-22-9,Yes,2018,Digital,0.561702128,0.438297872,2015,0.73,0.29,0,213,Yes,Personal,1
744433478,43,FALSE,35,0.76,0,1,2,No,F,NA,85,M,NA,0,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.14,Yes,NA,4,55.04860949,21.5,15,NA,NA,4519.54,NA,135000,51-22-9,Yes,2018,Digital,0.834751773,0.165248227,1982,0.64,0.333,0,200,No,Personal,1
822468732,1,TRUE,37,0.74522113,0.138361443,0.037283251,2,No,M,BD,NA,M,Tech,4,Maryland,Car,Anthony Beauvillier,Washington Capitals,NBA,0.042,0.023,0,No,Ivy,1,60.36300369,9,0,No,No,1443.56,NA,85000,51-22-9,Yes,2018,Digital,0.833333333,0.166666667,2017,0.96,0.036,0,114,No,Personal,1
373951723,9,FALSE,198,0.178527297,0.069613519,0.001750864,2,No,NA,NA,NA,M,NA,1,New Jersey,NA,NA,New Jersey Devils,NA,0.042,0.023,0.48,No,Grace,5,63,10,30,NA,NA,1984.68,NA,NA,51-22-9,Yes,2018,Physical,0.823404255,0.176595745,2016,0.5,0.033,0,405,No,Shared,1
929400187,4,TRUE,251,0.86,0.019110486,0.149635496,2,No,M,NA,55,S,NA,2,West Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.33,Yes,Jack,1,68,14,15,NA,NA,2203.695,950000,110000,51-22-9,Yes,2018,Digital,0.607092199,0.392907801,2015,0.44,0.183,0,Suite,Yes,Personal,1
330204030,1,TRUE,54,0.75447683,0.3,0,2,No,M,NA,39,NA,NA,3,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.59,No,Grace,3,73,13,30,NA,NA,2396.61,1600000,110000,51-22-9,Yes,2018,Digital,0.416312057,0.583687943,2017,0.39,0.05,0,Club,Yes,Personal,1
366463314,NA,FALSE,NA,0.159249686,0.01,0.013382265,4,No,F,NA,NA,M,NA,1,Washington,NA,NA,Seattle Kraken,NA,0.042,0.023,0,No,Emma,3,47,14,45,NA,NA,2281.44,6.00E+05,NA,51-22-9,Yes,2018,Digital,0.681560284,0.318439716,2010,0.6,0.06,0,Club,No,Personal,0
969991882,3,FALSE,35,0.92,0.012631691,0.179593159,2,No,M,NA,88,M,NA,1,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.17,No,Charlie,4,24.48014568,2.5,45,NA,NA,911.66,NA,75000,51-22-9,Yes,2018,Physical,0.475886525,0.524113475,2022,0.75,0.148,0,213,Yes,Personal,1
147849041,1,TRUE,999,0.13675094,0.046817578,0.034960522,4,No,M,PHD,69,M,Gov,1,Rhode Island,Car,Hunter Shepard,Washington Capitals,NHL,0.042,0.023,0.54,No,Grace,1,31.40068326,1,30,No,No,1188.37,1800000,NA,51-22-9,Yes,2018,Digital,0.973758865,0.026241135,2017,0.83,0.041,0,215,Yes,Personal,0
543232844,3,TRUE,1,0.455,0.148,0.06,8,Yes,M,NA,95,M,NA,2,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.15,No,Charlie,4,58,13.5,60,NA,NA,2256.93,NA,NA,51-22-9,Yes,2018,Digital,1,0,2015,1,0,18,404,Yes,Business,1
898983110,1,TRUE,85,0.797118528,0.105161693,0.017234791,6,No,M,NA,75,NA,NA,0,Delaware,NA,NA,Washington Capitals,NA,0.042,0.023,0,No,Grace,2,48.97954338,8,30,NA,NA,2420.79,2200000,NA,51-22-9,Yes,2018,Physical,0.582269504,0.417730496,2019,0.95,0.021,0,102,Yes,Personal,0
411855068,NA,FALSE,999,0.10058045,0.009100854,0.163375288,2,No,M,NA,63,M,NA,0,Oklahoma,NA,NA,Washington Capitals,NA,0.042,0.023,0.24,No,Frank,4,42,13,30,NA,NA,1723.08,1850000,NA,51-22-9,Yes,2018,Digital,0.640425532,0.359574468,1997,0.28,0.003,0,Club,Yes,Personal,0
105650233,8,FALSE,80,0.73,0.358348415,0.004642967,2,No,M,MD,60,NA,Gov,1,Delaware,Uber/Taxi,Connor McMichael,Philadelphia Flyers,NHL,0.042,0.023,0,No,Frank,2,77,15,60,No,No,2880.2925,1400000,90000,51-22-9,Yes,2018,Digital,0.656737589,0.343262411,2017,0.69,0.111,0,Club,No,Personal,1
348549783,1,FALSE,999,0.306992276,0.013330402,0.127519405,2,No,F,NA,20,NA,NA,0,Washington,NA,NA,Seattle Kraken,NA,0.042,0.023,0.46,No,Alice,1,74,8,30,NA,NA,2027.9475,NA,NA,51-22-9,Yes,2018,Digital,0.557446809,0.442553191,2025,0.29,0.225,0,Club,Yes,Personal,0
200257728,35,FALSE,38,0.87,0.113822394,0.104736599,4,No,M,BD,84,M,Tech,0,Maryland,Uber/Taxi,Tom Wilson,Washington Capitals,NHL,0.042,0.023,0,No,Emma,4,65,18,60,Yes,No,3864.27,NA,NA,51-22-9,Yes,2018,Digital,0.59787234,0.40212766,1990,0.78,0.046,0,Club,Yes,Personal,1
698026265,18,FALSE,NA,0.616303836,0.082600243,0.138241186,2,No,M,NA,92,NA,NA,2,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.23,No,Frank,2,63,8,60,NA,NA,638.54,NA,NA,51-22-9,Yes,2018,Digital,0.694326241,0.305673759,2007,0.97,0.139,0,420,Yes,Business,1
858845182,42,FALSE,999,0.140016972,0.094312559,0.019080142,2,No,M,PHD,93,M,Gov,1,Kentucky,Car,Anthony Beauvillier,Washington Capitals,NFL,0.042,0.023,0.09,Yes,NA,2,67,10.5,60,No,No,2198.9,NA,90000,51-22-9,Yes,2018,Digital,0.844680851,0.155319149,1983,0.65,0.072,0,205,Yes,Personal,1
983527840,1,TRUE,252,0.718604016,0.01,0.018562452,2,No,NA,NA,29,D,NA,1,West Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0,No,Alice,1,35.13945246,10,30,NA,NA,1509.98,9.00E+05,NA,51-22-9,Yes,2018,Digital,0.594326241,0.405673759,2020,0.77,0.04,0,107,No,Personal,0
449298160,4,FALSE,38,0.82,0.114615461,0.071869817,2,No,M,NA,25,NA,NA,2,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.17,No,Ivy,0,NA,4,45,NA,NA,842.16,NA,NA,51-22-9,Yes,2018,Digital,0.392907801,0.607092199,2021,0.56,0.106,0,406,Yes,Personal,1
646551538,1,TRUE,198,0.643154534,0.342060054,0.046014351,2,No,M,NA,31,NA,NA,5,New Jersey,NA,NA,New Jersey Devils,NA,0.042,0.023,0.08,Yes,Alice,0,46.75402381,3.5,30,NA,NA,866.31,NA,55000,51-22-9,Yes,2018,Digital,0.525531915,0.474468085,2016,0.8,0.063,0,208,Yes,Personal,0
717619420,2,TRUE,NA,0.688777828,0.243726937,0.005018908,4,No,F,BD,36,D,Gov,NA,Virginia,Uber/Taxi,Lars Eller,Washington Capitals,NFL,0.042,0.023,0.64,Yes,Ivy,4,48.74452601,8,30,Yes,No,2114.66,NA,NA,51-22-9,Yes,2018,Digital,0.435460993,0.564539007,2018,0.56,0.087,0,406,Yes,Shared,1
849903688,20,FALSE,35,0.79,0.197595236,0.062220258,2,No,M,NA,63,M,NA,0,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.44,Yes,Emma,1,63,17.5,30,NA,NA,3363.705,9.00E+05,NA,51-22-9,Yes,2018,Digital,0.826241135,0.173758865,2005,0.26,0.002,0,214,Yes,Personal,1
665753141,31,FALSE,999,0.129001766,0.037414572,0.161909874,4,No,M,AD,93,M,Tech,0,Texas,Public,T.J. Oshie,Dallas Stars,MLB,0.042,0.023,0.16,Yes,Emma,3,68,15,60,Yes,Yes,2340.12,NA,1.00E+05,51-22-9,Yes,2018,Digital,0.795035461,0.204964539,1994,1,0.055,0,Club,Yes,Personal,0
229050756,9,FALSE,32,0.528710254,0.151927109,0.035242641,4,No,M,NA,75,NA,NA,0,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,5.8,Yes,Jack,1,51,14,30,NA,NA,2541.06,7.00E+05,1.00E+05,51-22-9,Yes,2018,Digital,0.569503546,0.430496454,2016,0.88,0.029,0,406,Yes,Personal,1
891553474,3,FALSE,240,0.87,0.204809255,0.005116223,2,No,M,BD,56,M,Gov,1,West Virginia,Car,Dylan Strome,Washington Capitals,NHL,0.042,0.023,0.26,No,NA,2,36,2.5,30,No,No,755.15,NA,95000,51-22-9,Yes,2018,Digital,0.715602837,0.284397163,2022,0.37,0.052,0,222,No,Shared,1
599079321,NA,FALSE,32,0.477142128,0.040603251,0.17894398,2,No,M,SC,55,U,Tech,0,Virginia,Public,T.J. Oshie,Washington Capitals,NHL,0.042,0.023,0.35,No,NA,2,77,15,0,No,No,1424.33,NA,NA,51-22-9,Yes,2018,Physical,0.753191489,0.246808511,2011,0.48,0.253,0,Suite,Yes,Personal,1
976061355,23,FALSE,1,0.972783036,0.083895591,0.071814951,2,No,F,PHD,98,M,Finance,1,District of Columbia,Uber/Taxi,Alexander Ovechkin,Washington Capitals,NHL,0.042,0.023,0.23,Yes,NA,0,60,13,15,Yes,No,2099.14,NA,NA,51-22-9,Yes,2018,Digital,0.84893617,0.15106383,2002,0.79,0.153,0,Club,No,Shared,1
606694421,18,FALSE,35,0.610218727,0.147459382,0.068915885,4,No,M,NA,59,M,NA,5,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.66,No,NA,2,36,21,15,NA,NA,4493.385,NA,NA,51-22-9,Yes,2018,Digital,0.541134752,0.458865248,2007,0.83,0.092,0,Club,Yes,Personal,1
652368824,29,FALSE,0,0.861088776,0.036870692,0.021084667,2,No,M,NA,NA,D,NA,1,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0,No,NA,2,55.98057939,6.5,30,NA,NA,894.63,NA,NA,51-22-9,Yes,2018,Physical,0.339007092,0.660992908,1996,0.77,0.068,0,224,No,Shared,1
431703372,33,FALSE,NA,0.1561082,0.022148909,0.162645276,2,No,M,AD,89,M,Tech,0,New Mexico,Public,Alexander Ovechkin,New Jersey Devils,NHL,0.042,0.023,0.62,Yes,Frank,1,36,19,30,Yes,No,3679.04,NA,NA,51-22-9,Yes,2018,Digital,0.874468085,0.125531915,1992,0.38,0.084,0,422,Yes,Business,0
661800026,25,FALSE,36,0.87,0.01,0.143940867,4,No,M,NA,86,M,NA,1,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.25,No,Frank,3,70,18,-30,NA,NA,3105.855,NA,NA,51-22-9,Yes,2018,Digital,0.566666667,0.433333333,2000,0.57,0.032,0,Suite,Yes,Personal,1
888679363,5,FALSE,1,0.890513078,0.01426022,0.049779702,4,No,M,NA,NA,M,NA,0,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0,No,Charlie,5,26.63080083,11.5,60,NA,NA,2898.2475,1550000,NA,51-22-9,Yes,2018,Digital,0.928368794,0.071631206,2020,0.82,0.023,0,204,Yes,Personal,1
541056084,4,TRUE,201,0.419723472,0.03083221,0.128894189,6,No,M,NA,94,NA,NA,0,New Jersey,NA,NA,New Jersey Devils,NA,0.042,0.023,0.12,No,David,4,63,13,45,NA,NA,2031,NA,NA,51-22-9,Yes,2018,Digital,0.512765957,0.487234043,2015,0.93,0.142,0,Club,Yes,Personal,0
210718698,NA,FALSE,135,0.190385845,0.018742318,0.156587205,4,No,M,NA,58,M,NA,3,Pennsylvania,NA,NA,Philadelphia Flyers,NA,0.042,0.023,0.18,Yes,NA,3,73,14,45,NA,NA,2238.43,NA,NA,51-22-9,Yes,2018,Digital,0.977624113,0.022375887,2003,1,0.016,0,412,Yes,Personal,1
565922169,1,FALSE,80,0.721951732,0.15453298,0.136239035,4,No,M,AD,21,M,Tech,0,Delaware,Uber/Taxi,Alexander Ovechkin,Washington Capitals,NHL,0.042,0.023,0,Yes,Grace,1,55.30675998,9,30,No,No,1408.67,NA,55000,51-22-9,Yes,2018,Digital,0.609219858,0.390780142,2024,0.52,0.166,0,426,Yes,Personal,0
971395296,10,FALSE,3,0.622862668,0.073770216,0.066120717,4,No,M,NA,88,NA,NA,0,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0,Yes,Emma,3,67,18,-15,NA,NA,3856.41,NA,110000,51-22-9,Yes,2018,Physical,0.412056738,0.587943262,2015,0.8,0.09,0,Suite,Yes,Business,1
536477154,8,FALSE,85,0.95,0.03163185,0.002546509,2,No,M,NA,41,M,NA,3,Delaware,NA,NA,New York Rangers,NA,0.042,0.023,0,No,Grace,1,55.92707547,7,45,NA,NA,1539.33,NA,NA,51-22-9,Yes,2018,Digital,0.728368794,0.271631206,2017,0.79,0.051,0,427,No,Shared,1
868668967,19,FALSE,NA,0.139495523,0.022108191,0.077758748,4,No,M,NA,70,M,NA,3,Delaware,NA,NA,Washington Capitals,NA,0.042,0.023,0.28,Yes,Emma,1,54,10,30,NA,NA,1691.61,1350000,NA,51-22-9,Yes,2018,Digital,0.560992908,0.439007092,2006,0.9,0.101,0,413,Yes,Personal,1
953087502,1,FALSE,32,0.755128728,0.20738869,0.01730423,2,No,F,AD,NA,S,Gov,1,Virginia,Car,Dylan Strome,Washington Capitals,NBA,0.042,0.023,0.14,Yes,Alice,0,64.29307659,10.5,30,No,Yes,1347.64,NA,NA,51-22-9,Yes,2018,Digital,0.670921986,0.329078014,2025,0.69,0.051,0,222,No,Personal,1
364607051,11,FALSE,NA,0.615412805,0.400851191,0.038586031,2,No,M,NA,48,NA,NA,1,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.37,Yes,Emma,3,58,8.5,30,NA,NA,1616.19,NA,140000,51-22-9,Yes,2018,Digital,0.422695035,0.577304965,2014,0.94,0.121,0,203,Yes,Shared,1
841007782,4,TRUE,999,0.199934094,0.032829334,0.145567576,4,No,F,NA,93,D,NA,1,Massachusetts,NA,NA,Boston Bruins,NA,0.042,0.023,0.1,Yes,Emma,2,24,13,30,NA,NA,1985.38,NA,NA,51-22-9,Yes,2018,Digital,0.275177305,0.724822695,2016,0.57,0.053,0,Club,Yes,Personal,0
735477448,26,FALSE,28,0.564949314,0.116032067,0.018848497,4,No,M,NA,50,M,NA,1,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.41,Yes,David,4,77,16,15,NA,NA,2556.06,NA,NA,51-22-9,Yes,2018,Digital,0.783687943,0.216312057,1999,0.86,0.043,0,Club,Yes,Personal,1
886948551,1,FALSE,189,0.777071488,0.109529081,0.049058508,4,No,NA,NA,36,D,NA,3,New Jersey,NA,NA,New Jersey Devils,NA,0.042,0.023,0.34,No,Alice,3,NA,10.5,60,NA,NA,2512.4625,1200000,1.00E+05,51-22-9,Yes,2018,Physical,0.685106383,0.314893617,2025,0.94,0.033,0,219,Yes,Personal,1
106047472,2,FALSE,999,0.041861289,0.027800558,0.009302932,4,No,F,NA,38,S,NA,3,South Dakota,NA,NA,Washington Capitals,NA,0.042,0.023,0,No,Alice,2,59,14,30,NA,NA,2726.595,NA,140000,51-22-9,Yes,2018,Digital,0.510638298,0.489361702,2023,0.45,0.076,0,Club,Yes,Business,0
258380478,25,FALSE,999,0.139563407,0.110041176,0.024943485,2,No,M,MD,85,D,Tech,1,Utah,Car,T.J. Oshie,Washington Capitals,NHL,0.042,0.023,0.27,No,David,1,64.58207314,14,45,No,Yes,2074.61,NA,NA,51-22-9,Yes,2018,Digital,0.285106383,0.714893617,2000,0.63,0.035,0,430,Yes,Personal,0
235039071,NA,TRUE,254,0.701684325,0.068979241,0.024306365,2,No,M,NA,NA,NA,NA,1,West Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.26,Yes,Alice,0,72.68263984,10.5,0,NA,NA,1528.92,1500000,NA,51-22-9,Yes,2018,Digital,0.928368794,0.071631206,2016,0.92,0.078,0,210,No,Personal,0
304032446,1,FALSE,32,0.740299202,0.3,0,2,No,F,NA,19,NA,NA,2,Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.23,Yes,Grace,2,38.27690455,9,0,NA,NA,1650.96,NA,60000,51-22-9,Yes,2018,Digital,0.909929078,0.090070922,2025,0.63,0.021,0,415,Yes,Personal,1
787341311,36,FALSE,249,0.189391123,0.016972486,0.165313995,2,No,M,NA,77,M,NA,0,West Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.43,Yes,Emma,1,57,4,45,NA,NA,585.75,NA,NA,51-22-9,Yes,2018,Physical,0.887234043,0.112765957,1989,0.9,0.036,0,417,Yes,Personal,1
541204736,4,FALSE,32,0.93,0.058985657,0.011175855,2,No,M,BD,54,D,Finance,2,Virginia,Car,Alexander Ovechkin,Washington Capitals,NHL,0.042,0.023,0.09,No,Ivy,0,33.98334092,12,-30,No,No,3292.695,NA,NA,51-22-9,Yes,2018,Digital,0.587234043,0.412765957,2021,0.87,0.096,0,403,No,Personal,1
316247302,10,FALSE,85,0.615001526,0.155972956,0.229635178,6,No,M,SC,30,M,Finance,3,Delaware,Uber/Taxi,Brandon Duhaime,Washington Capitals,NHL,0.042,0.023,0.39,No,Emma,4,46.59992233,15,30,Yes,Yes,2414.87,NA,75000,51-22-9,Yes,2018,Physical,0.413475177,0.586524823,2015,0.88,0.098,0,Suite,Yes,Personal,1
244919346,2,FALSE,32,0.833588429,0.042710027,0.240561758,4,No,M,BD,53,M,Tech,3,Virginia,Bike,Charlie Lindgren,Washington Capitals,NHL,0.042,0.023,0,Yes,Alice,6,34,6,-30,Yes,No,1205.68,NA,NA,51-22-9,Yes,2018,Digital,0.59787234,0.40212766,2023,0.93,0.213,0,Club,Yes,Personal,1
275678028,16,FALSE,NA,0.84,0.025590869,0.000595733,4,No,M,AD,81,M,Finance,2,Delaware,Car,Alexander Ovechkin,Washington Capitals,NHL,0.042,0.023,0.57,No,Frank,1,65,11,-60,Yes,No,1951.41,1400000,NA,51-22-9,Yes,2018,Physical,0.488652482,0.511347518,2009,0.92,0.116,0,Suite,Yes,Business,1
712718274,1,FALSE,37,0.854373232,0.184489896,0.023430951,2,No,M,NA,77,M,NA,3,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.19,Yes,Ivy,1,59.01958712,11.5,30,NA,NA,2001.06,3750000,150000,51-22-9,Yes,2018,Digital,0.756737589,0.243262411,2025,0.99,0.036,0,209,No,Personal,1
484935229,7,FALSE,999,0.016761575,0.003,0.04107368,4,No,NA,NA,39,M,NA,2,Massachusetts,NA,NA,Boston Bruins,NA,0.042,0.023,0.09,No,Emma,1,49,11,-15,NA,NA,1833.64,NA,NA,51-22-9,Yes,2018,Digital,0.555319149,0.444680851,2018,0.68,0.052,0,Club,Yes,Personal,0
619189933,1,FALSE,999,0.99,0.047,0.032,8,Y,F,AD,32,M,Finance,5,Ohio,Car,Tom Wilson,Columbus Blue Jackets,NHL,0.042,0.023,0.56,Yes,Ivy,4,55.81814726,15,45,No,No,3081.06,NA,NA,51-22-9,Yes,2018,Physical,0,1,2024,1,0,8,202,No,Personal,0
182219938,1,FALSE,NA,0.115445998,0.015165299,0.075562582,2,No,M,NA,26,S,NA,1,Idaho,NA,NA,Washington Capitals,NA,0.042,0.023,0,No,Alice,0,69,6.5,60,NA,NA,1480.62,NA,NA,51-22-9,Yes,2018,Digital,0.737588652,0.262411348,2025,1,0.046,0,204,No,Shared,0
669880181,1,TRUE,35,0.76389976,0.3,0,1,No,M,NA,26,M,NA,3,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0,No,Grace,1,54.21473897,11,30,NA,NA,1947.3575,50000,50000,51-22-9,Yes,2018,Digital,0.509929078,0.490070922,2020,0.77,0.012,0,121,Yes,Personal,1
173488175,26,FALSE,0,0.755398981,0.01,0.216125397,2,No,M,NA,73,M,NA,1,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.11,Yes,David,2,42,20,45,NA,NA,4120.245,1850000,NA,51-22-9,Yes,2018,Digital,0.640425532,0.359574468,1999,0.88,0.301,0,Club,Yes,Personal,1
215965151,19,FALSE,NA,0.669831555,0.022341068,0.076826412,2,No,F,NA,67,NA,NA,0,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.26,No,David,2,77.13391999,14.5,45,NA,NA,1993.41,NA,NA,51-22-9,Yes,2018,Physical,0.517021277,0.482978723,2006,0.77,0.12,0,202,Yes,Personal,1
158544726,NA,TRUE,NA,0.65478407,0.089763993,0.057510888,2,No,M,NA,73,M,NA,0,New Jersey,NA,NA,New Jersey Devils,NA,0.042,0.023,0.21,No,Grace,1,58.36277796,9.5,0,NA,NA,2219.0625,NA,70000,51-22-9,Yes,2018,Digital,0.456028369,0.543971631,2015,0.23,0.008,0,208,Yes,Personal,0
705142839,3,FALSE,85,0.691770595,0,1,4,No,M,NA,88,S,NA,1,Delaware,NA,NA,New York Islanders,NA,0.042,0.023,0,No,Jack,1,74.07860961,7,45,NA,NA,1525.11,NA,NA,51-22-9,Yes,2018,Digital,0.673758865,0.326241135,2022,0.6,0.208,0,420,No,Personal,1
539525969,17,FALSE,36,0.9,0.090372229,0.02839676,2,No,M,NA,76,M,NA,0,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0,Yes,NA,0,76,13,45,NA,NA,1853.14,1850000,NA,51-22-9,Yes,2018,Digital,0.325531915,0.674468085,2008,0.42,0.031,0,Club,Yes,Personal,1
788164531,9,FALSE,999,0.023678276,0.057542032,0.025830549,4,No,M,NA,29,M,NA,1,Illinois,NA,NA,Chicago Blackhawks,NA,0.042,0.023,0,No,Bob,2,67,16,30,NA,NA,2883.6225,NA,NA,51-22-9,Yes,2018,Digital,0.806382979,0.193617021,2016,0.84,0.066,0,113,No,Personal,0
848256022,1,TRUE,27,0.866507176,0.072166941,0.044801221,2,No,M,HS,32,M,Gov,2,Virginia,Public,Nic Dowd,Washington Capitals,NHL,0.042,0.023,0,No,Grace,0,66.63468608,6.5,30,No,No,1434.12,NA,NA,51-22-9,Yes,2018,Digital,0.494326241,0.505673759,2020,0.94,0.002,0,222,Yes,Personal,1
507189912,14,FALSE,132,0.100162182,0.048489642,0.008497858,2,No,M,NA,74,S,NA,NA,Pennsylvania,NA,NA,Philadelphia Flyers,NA,0.042,0.023,0,Yes,Emma,5,28,11,30,NA,NA,1709.52,NA,NA,51-22-9,Yes,2018,Digital,0.527659574,0.472340426,2011,0.91,0.097,0,Club,Yes,Personal,1
132615792,1,FALSE,32,0.803420259,0.033870099,0.082567474,4,No,M,BD,27,M,Tech,3,Virginia,Uber/Taxi,Anthony Beauvillier,Washington Capitals,NFL,0.042,0.023,0.22,Yes,Grace,0,48.90810899,7.5,30,No,Yes,1799.72,5.00E+05,65000,51-22-9,Yes,2018,Digital,0.84751773,0.15248227,2024,0.91,0.122,0,204,Yes,Personal,1
911595010,21,FALSE,0,0.702318995,0.075892447,0.086765108,4,No,M,SC,54,U,Gov,3,District of Columbia,Car,Anthony Beauvillier,Washington Capitals,NHL,0.042,0.023,0.08,No,David,6,54,17,45,No,No,3004.095,4.00E+05,NA,51-22-9,Yes,2018,Digital,0.392907801,0.607092199,2004,0.76,0.006,0,Club,Yes,Personal,1
979638564,3,FALSE,3,0.701079198,0.010646354,0.038611132,1,No,F,NA,27,S,NA,1,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0,Yes,Emma,1,69,9.5,15,NA,NA,1574.285,50000,NA,51-22-9,Yes,2018,Digital,0.782978723,0.217021277,2022,0.71,0.082,0,202,Yes,Personal,1
128990495,1,FALSE,39,0.940718608,0.072806029,0.057429851,4,No,F,NA,32,M,NA,1,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.26,Yes,Alice,1,72,18,15,NA,NA,3188.8125,NA,NA,51-22-9,Yes,2018,Digital,0.465957447,0.534042553,2025,0.69,0.15,0,Suite,No,Personal,0
697003274,20,FALSE,254,0.070322199,0.025303034,0.099066353,2,No,M,NA,68,M,NA,1,West Virginia,NA,NA,Washington Capitals,NA,0.042,0.023,0.28,Yes,Frank,1,66,25,60,NA,NA,4378.67,NA,NA,51-22-9,Yes,2018,Digital,0.827659574,0.172340426,2005,0.54,0.114,0,Suite,Yes,Business,1
198384528,34,FALSE,199,0.071611079,0.129678803,0.081445933,2,No,M,NA,57,NA,NA,1,New Jersey,NA,NA,New Jersey Devils,NA,0.042,0.023,0.19,No,Emma,0,59,12,15,NA,NA,1407.36,NA,95000,51-22-9,Yes,2018,Digital,0.619858156,0.380141844,1991,0.96,0.132,0,Club,Yes,Personal,1
199540335,9,FALSE,0,0.861776526,0.017482563,0.017287208,4,No,M,SC,29,M,Tech,NA,District of Columbia,Bike,John Carlson,Washington Capitals,NBA,0.042,0.023,0.3,Yes,Frank,2,40,12.5,30,Yes,No,2590.4925,NA,NA,51-22-9,Yes,2018,Digital,0.621985816,0.378014184,2016,0.94,0.031,0,226,Yes,Shared,1
717510872,NA,FALSE,0,0.818793784,0.078958993,0.063170601,2,No,M,NA,NA,M,NA,2,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.17,Yes,Emma,1,66,35,-15,NA,NA,7975.14,NA,150000,51-22-9,Yes,2018,Digital,0.773758865,0.226241135,2007,0.9,0.056,0,107,Yes,Personal,1
672000756,18,FALSE,NA,0.843,0.124,0.406,7,Y,M,NA,NA,D,NA,2,District of Columbia,NA,NA,Washington Capitals,NA,0.042,0.023,0.46,Yes,Frank,2,74.37283524,26.5,45,NA,NA,5599.96,NA,NA,51-22-9,Yes,2018,Digital,0,1,2007,0,0,17,111,Yes,Shared,1
717577283,3,FALSE,999,0.172119216,0.086374525,0.025554726,6,No,M,NA,33,S,NA,3,New Hampshire,NA,NA,Philadelphia Flyers,NA,0.042,0.023,0.09,No,Grace,1,71.87554696,8,45,NA,NA,1305.42,9.00E+05,NA,51-22-9,Yes,2018,Digital,0.513475177,0.486524823,2022,0.86,0.133,0,408,No,Personal,0
405543995,NA,FALSE,35,0.304033918,0.100632403,0.109317688,6,No,M,NA,50,M,NA,4,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.23,No,David,6,27,14,60,NA,NA,3097.5975,NA,NA,51-22-9,Yes,2018,Digital,0.759574468,0.240425532,1998,0.55,0.129,0,412,Yes,Business,1
735474257,5,FALSE,189,0.82,0,1,4,No,M,NA,58,NA,NA,3,New Jersey,NA,NA,New Jersey Devils,NA,0.042,0.023,0.19,No,David,3,24,17,0,NA,NA,3464.1675,NA,90000,51-22-9,Yes,2018,Digital,0.545390071,0.454609929,2020,0.72,0.314,0,Club,Yes,Personal,1
762927862,3,FALSE,39,0.883738664,0.021852409,0.067781181,4,No,M,NA,78,M,NA,0,Maryland,NA,NA,Washington Capitals,NA,0.042,0.023,0.64,Yes,Charlie,2,54.56338446,12.5,-30,NA,NA,1815.57,1200000,NA,51-22-9,Yes,2018,Digital,0.680141844,0.319858156,2022,0.97,0.058,0,221,No,Shared,1
