"Cust_ID","Concession_Total","Most_Purch_Concession"
575772888,680.51,"Specialty"
615930115,885.73,"Burger"
443268417,1324.74,"Specialty"
512221385,963.25,"Burger"
425499661,796.48,"Beer"
292120446,1891.86,"Beer"
489772641,1175.27,"Hot Dog"
297410099,846.58,"Soda"
445285151,834.09,"Popcorn"
573097200,1213.3,"Burger"
952503218,2002.77,"Peanuts"
276332327,1711.9,"Hot Dog"
720786297,854.71,"Soda"
101139647,852.34,"Hot Dog"
103967741,994.1,"Hot Dog"
173637488,879.84,"Soda"
930536134,938.66,"Beer"
608587628,557.05,"Peanuts"
960825575,787.79,"Hot Dog"
165730899,1852.12,"Peanuts"
821239819,594.64,"Specialty"
470762841,781.95,"Candy"
351728579,932.02,"Burger"
913677509,811.7,"Beer"
528753947,758.46,"Beer"
757946509,1659.72,"Beer"
577058254,979.38,"Popcorn"
719321822,813.06,"Popcorn"
857329340,767.72,"Popcorn"
339106256,851.03,"Burger"
476957896,1273.76,"Hot Dog"
966696422,938.3,"Beer"
442568582,1195.4,"Candy"
304749678,875.37,"Hot Dog"
243394265,990.28,"Beer"
668136800,793.7,"Popcorn"
229831348,868.01,"Beer"
817694816,1227.33,"Hot Dog"
203155875,1202.01,"Burger"
483904178,777.14,"Beer"
353322469,825.54,"Popcorn"
194269709,736.35,"Specialty"
418987384,892.36,"Popcorn"
306373174,1095.61,"Hot Dog"
900184164,949.7,"Beer"
218139019,771.6,"Beer"
274832257,860.79,"Popcorn"
592459244,470.35,"Beer"
358533789,955.61,"Soda"
630167854,1199.57,"Beer"
332222030,881.94,"Soda"
331328607,1819.96,"Popcorn"
738577370,1312.23,"Popcorn"
193731608,977.43,"Beer"
564354477,1233.64,"Beer"
940155295,970.82,"Beer"
141729650,1287.77,"Beer"
736207782,908.29,"Soda"
328534865,2492.02,"Specialty"
893520549,836.46,"Popcorn"
284874836,1141.91,"Specialty"
720097838,2551.86,"Soda"
906951098,770.79,"Beer"
147947373,762.12,"Beer"
895165147,813.97,"Popcorn"
191758447,1537.02,"Popcorn"
632249040,0,""
554349118,751.38,"Peanuts"
373577803,1723.02,"Beer"
510668017,751.01,"Hot Dog"
543169563,896.77,"Soda"
558437498,751.14,"Hot Dog"
625924284,936.38,"Hot Dog"
241306755,1913.25,"Hot Dog"
494050303,770.03,"Soda"
203840544,759.04,"Beer"
607849823,850.84,"Beer"
845496045,751.42,"Hot Dog"
538567169,1289.83,"Beer"
924618962,752.46,"Beer"
854298101,1246.92,"Beer"
476994836,804.19,"Hot Dog"
391699479,834.01,"Popcorn"
723393421,813.68,"Hot Dog"
549617904,785.2,"Beer"
852870455,1337.12,"Soda"
708125204,1218.08,"Beer"
526857468,794.78,"Peanuts"
758656045,849.64,"Popcorn"
599657046,1211.14,"Beer"
952546205,1239.68,"Beer"
194926330,1951.16,"Popcorn"
712975354,790.47,"Specialty"
144091403,1255.94,"Burger"
231458763,1209.65,"Beer"
183328900,2206.08,"Popcorn"
694008165,1278.97,"Beer"
304159310,1231.56,"Soda"
271002533,901.62,"Soda"
907851440,789.63,"Specialty"
801842183,596.75,"Popcorn"
562256125,1161.59,"Popcorn"
205966229,2625.63,"Popcorn"
841266963,1259.13,"Hot Dog"
274163408,1805.55,"Popcorn"
139882163,1347.26,"Hot Dog"
157759602,1249.47,"Burger"
713508277,1820.7,"Hot Dog"
827884630,1236.51,"Popcorn"
622119671,1317.2,"Beer"
337822601,730.92,"Popcorn"
939496823,935.78,"Soda"
136913349,757.52,"Beer"
632732233,916.07,"Beer"
603817340,2075.56,"Burger"
517204563,1218.34,"Candy"
745187647,1582.22,"Specialty"
297310645,788.91,"Specialty"
120266274,764.72,"Soda"
251760727,1840.79,"Beer"
105714948,999.84,"Specialty"
926897983,781.05,"Hot Dog"
952844294,850.2,"Burger"
940572702,877.41,"Specialty"
392985676,770.75,"Hot Dog"
241629264,854.51,"Soda"
975619075,970.94,"Beer"
557471732,1317.53,"Popcorn"
112924111,834.2,"Burger"
734496811,969.2,"Specialty"
909190868,772.53,"Soda"
890794569,1848.57,"Beer"
162802968,0,""
967372152,719.35,"Specialty"
212286489,640.58,"Popcorn"
573582051,1150.52,"Candy"
353623458,952.71,"Popcorn"
536547858,0,""
613314796,875.17,"Soda"
427158009,986.52,"Beer"
549428258,783.35,"Peanuts"
805012100,917.2,"Beer"
513719872,964.06,"Hot Dog"
835530872,1379.62,"Candy"
554195302,1897.44,"Hot Dog"
547925825,793.06,"Popcorn"
360246875,1868.44,"Beer"
824472505,713.06,"Popcorn"
866284620,831.35,"Soda"
496100991,1216.33,"Beer"
392057299,1113.86,"Specialty"
365707692,753.47,"Beer"
312264839,807.62,"Specialty"
369078272,1181.83,"Popcorn"
813587449,0,"Specialty"
401499511,921.77,"Hot Dog"
828262420,1257.68,"Beer"
342623393,1263.09,"Peanuts"
225207162,1596.84,"Beer"
118309407,624.77,"Beer"
791094399,698.71,"Beer"
577323890,843.61,"Hot Dog"
166439704,1318.34,"Hot Dog"
823119262,783.35,"Beer"
299857444,810.29,"Popcorn"
822753724,818.38,"Beer"
953469279,2467.13,"Candy"
332985686,1520.89,"Specialty"
415185073,822.87,"Hot Dog"
359496270,741.77,"Peanuts"
204026209,1167.66,"Beer"
649634273,1241.01,"Specialty"
701516709,1336.41,"Soda"
281151736,769.21,"Popcorn"
200095882,863.08,"Hot Dog"
765237926,765.36,"Candy"
402500202,923.91,"Hot Dog"
424371935,1172.9,"Beer"
800946837,1215.73,"Burger"
748313600,986.28,"Hot Dog"
644788450,2246.4,"Beer"
330794845,1144.65,"Burger"
671864565,861.9,"Popcorn"
786807077,1341.07,"Soda"
670267723,821.76,"Peanuts"
146951731,737.46,"Specialty"
607290435,1357.15,"Hot Dog"
579696360,2138.55,"Hot Dog"
483327063,1076.22,"Peanuts"
188151234,692.52,"Peanuts"
986368697,1807.91,"Beer"
405096184,771.98,"Peanuts"
521323731,934.49,"Beer"
513126247,768.77,"Soda"
340942132,2525.26,"Soda"
659735831,1294.78,"Popcorn"
531862255,833.66,"Beer"
689710909,864.32,"Soda"
653888538,2623.11,"Soda"
144604504,935.82,"Beer"
551562531,1240.96,"Beer"
456875835,676.92,"Beer"
832543973,927.04,"Soda"
896833515,781.71,"Beer"
383312082,0,""
218020482,1270.21,"Popcorn"
163444541,918.44,"Popcorn"
290275257,1003.77,"Soda"
316342755,769.33,"Hot Dog"
498661985,1259.67,"Soda"
851983169,945.7,"Hot Dog"
149872371,919.25,"Peanuts"
644076466,748.96,"Candy"
577991220,2454.73,"Burger"
250062440,806.54,"Beer"
312804838,1261.85,"Specialty"
934463962,857.2,"Candy"
827197287,1183.6,"Soda"
660780198,790.29,"Beer"
619855242,897.1,"Burger"
610483024,991.47,"Popcorn"
190338703,1808.72,"Hot Dog"
538462037,924.69,"Hot Dog"
578488400,868.74,"Popcorn"
897476425,811.14,"Beer"
895867353,747.43,"Hot Dog"
330501760,959.09,"Candy"
495785850,2039.86,"Specialty"
376915105,1365.8,"Popcorn"
274226133,1383.34,"Soda"
394162755,2253.07,"Candy"
336047547,875.04,"Peanuts"
697098305,939.76,"Beer"
468232620,1757.44,"Beer"
534172288,685.12,"Beer"
755073713,1222.43,"Beer"
107487197,708.92,"Beer"
365378229,860.9,"Beer"
865604659,835.14,"Beer"
542853149,1176.31,"Beer"
489131929,1142.65,"Popcorn"
609215991,1315.52,"Burger"
716367348,1697.32,"Hot Dog"
209193037,833.19,"Beer"
994755633,844.72,"Popcorn"
799465531,1402.98,"Soda"
612587728,912.54,"Popcorn"
599149785,689.71,"Hot Dog"
198514933,829.35,"Beer"
411308166,1119.43,"Beer"
779355687,1317.14,"Hot Dog"
571048848,1662.13,"Candy"
115442833,1590.49,"Specialty"
234021990,789.89,"Beer"
427964616,960.11,"Beer"
743431704,770.49,"Beer"
963699876,839.28,"Specialty"
657893193,975.44,"Candy"
940130716,768.74,"Beer"
765647390,940.24,"Hot Dog"
303631957,835.95,"Hot Dog"
965039263,862.78,"Soda"
328468039,860.11,"Soda"
599689400,612.32,"Burger"
294905932,1043.14,"Beer"
991624197,947.76,"Beer"
252537859,2077.25,"Burger"
339925527,1173.85,"Beer"
894473538,1286.84,"Candy"
895984864,2532.96,"Specialty"
839520479,2230.15,"Soda"
435203514,884.05,"Specialty"
405154605,858.13,"Hot Dog"
289657736,931.68,"Peanuts"
996631918,713.65,"Popcorn"
846634619,886.73,"Beer"
645805614,812.1,"Soda"
516586231,1110.78,"Specialty"
967409613,910.42,"Hot Dog"
557336891,1258.26,"Burger"
319325886,928.55,"Beer"
356740817,837.33,"Beer"
603610185,839.22,"Specialty"
762762378,1150.29,"Soda"
968527110,1346.55,"Specialty"
836750081,840.22,"Specialty"
382750309,650.37,"Beer"
317888509,1911.75,"Popcorn"
350750482,898.45,"Soda"
384569267,1695.78,"Popcorn"
992334090,816.69,"Soda"
671794234,783.97,"Beer"
115518417,856.12,"Burger"
195287364,879.53,"Candy"
832761851,1335.28,"Hot Dog"
152494706,917.46,"Soda"
120816743,766.2,"Soda"
601041511,956.21,"Soda"
327752208,1233.36,"Beer"
196069653,810.06,"Popcorn"
318661953,1018.91,"Burger"
933346915,909.5,"Specialty"
498611810,2419.27,"Soda"
995604008,941.49,"Beer"
812140279,912.39,"Beer"
142266667,1203.1,"Burger"
914313289,959.01,"Burger"
308551029,825.34,"Beer"
830341956,0,""
108364331,674.98,"Specialty"
979518299,940.07,"Popcorn"
679129298,1174.29,"Hot Dog"
883046547,752.18,"Soda"
145119999,1404.87,"Beer"
315328867,861.08,"Hot Dog"
993171264,1008.42,"Popcorn"
670239186,644.5,"Soda"
176851838,2593.88,"Burger"
703157061,1586.84,"Peanuts"
810538225,883.9,"Beer"
148817816,750.36,"Hot Dog"
977300249,760.04,"Soda"
112347903,945.23,"Beer"
497950628,997.29,"Beer"
531407610,1173.95,"Beer"
852784504,890.72,"Popcorn"
469263749,1333.48,"Hot Dog"
325470238,787.12,"Specialty"
938770368,743.12,"Beer"
570429616,1664.02,"Beer"
455685202,827.93,"Peanuts"
647901799,1218.71,"Specialty"
490573926,1230.61,"Soda"
780020334,0,""
926747157,969.69,"Beer"
423753979,1384.08,"Specialty"
502055027,816.15,"Beer"
839794651,911.48,"Burger"
267045211,902.69,"Burger"
571958130,707.57,"Popcorn"
508361980,813.07,"Hot Dog"
289777252,960.03,"Specialty"
422350299,842.22,"Burger"
912803617,840.52,"Beer"
418257065,687.62,"Popcorn"
992994772,753.03,"Hot Dog"
121228130,1379.51,"Beer"
868215783,736.41,"Specialty"
563897712,876.1,"Beer"
665321931,659.77,"Beer"
510890777,942.61,"Beer"
885009096,1067.46,"Popcorn"
920046261,784.74,"Beer"
488990824,879.51,"Hot Dog"
737826233,821.37,"Hot Dog"
746777389,1303.44,"Beer"
327982462,915.74,"Hot Dog"
644985911,1088.7,"Peanuts"
791904281,1978.69,"Hot Dog"
487324179,1230,"Soda"
111382380,1770.94,"Popcorn"
436846067,932.42,"Soda"
606603175,948.36,"Popcorn"
924472872,1233.17,"Peanuts"
695460542,2156.67,"Soda"
546075051,906.68,"Popcorn"
773564309,640.21,"Popcorn"
792390828,1033.38,"Beer"
149985535,806.57,"Burger"
636291152,868.33,"Soda"
587042577,683.77,"Specialty"
819464686,855.03,"Burger"
915654967,787.24,"Peanuts"
618790479,1298.31,"Soda"
610564038,865.78,"Beer"
222967782,794.34,"Popcorn"
826308746,1186,"Hot Dog"
507679048,1347.67,"Burger"
678612810,876.86,"Hot Dog"
814188697,752.08,"Beer"
226401785,1436.9,"Burger"
971012687,779.3,"Soda"
284947539,1095.31,"Soda"
223958053,787.84,"Hot Dog"
411036366,2010.17,"Popcorn"
462042828,784.57,"Soda"
987585905,924.7,"Specialty"
906904968,650.86,"Specialty"
834800563,988.46,"Popcorn"
337952656,916.18,"Beer"
499862273,800.8,"Hot Dog"
381504961,838.72,"Soda"
865569596,847.17,"Beer"
947850181,1937.8,"Candy"
525277083,2197.77,"Specialty"
889861136,1185.04,"Hot Dog"
581426845,956.23,"Specialty"
988551342,1271.66,"Burger"
293730599,1802.45,"Beer"
933562815,730.37,"Peanuts"
790134945,965.11,"Popcorn"
745360968,994.78,"Soda"
497288229,724.22,"Specialty"
828703110,606.43,"Popcorn"
667639917,758.31,"Beer"
311873862,942.52,"Soda"
651499572,926.19,"Popcorn"
402064045,922.81,"Hot Dog"
591526896,1088.51,"Soda"
880789769,855.46,"Soda"
910880742,578.34,"Popcorn"
481375599,1171.29,"Peanuts"
463095488,1816.79,"Beer"
364312542,1594.77,"Popcorn"
197235195,857.23,"Beer"
514003896,789.79,"Peanuts"
136404010,787.38,"Hot Dog"
119167129,1848.12,"Hot Dog"
815856324,979.33,"Peanuts"
842981882,779.17,"Hot Dog"
982113586,1419.37,"Peanuts"
334234462,771.54,"Peanuts"
333102253,831.8,"Burger"
409185657,1213.7,"Hot Dog"
705514751,1129.62,"Popcorn"
653503591,1324.06,"Candy"
494259473,2227.6,"Beer"
297912399,1216.31,"Soda"
946832309,940.17,"Specialty"
355350169,947.28,"Beer"
144596613,872.9,"Popcorn"
308398932,1214.14,"Beer"
978413689,1152.85,"Hot Dog"
930857258,1821.68,"Burger"
304396351,786.31,"Beer"
688884443,836.06,"Beer"
483472346,842.94,"Hot Dog"
823186858,1310.76,"Candy"
120492363,779.15,"Burger"
707375374,922.41,"Beer"
816371527,1236.41,"Candy"
592992490,996.42,"Specialty"
412224602,691.45,"Popcorn"
909810292,845.36,"Specialty"
924774169,1323.49,"Beer"
191866929,1076.11,"Beer"
726063448,737.29,"Candy"
367078199,1243.61,"Specialty"
645481648,810.25,"Popcorn"
662675453,857.22,"Beer"
915026421,869.06,"Specialty"
496774836,1085.05,"Popcorn"
530672463,1009.56,"Beer"
412386287,1536.53,"Specialty"
219638523,1260.74,"Soda"
461424965,824.31,"Specialty"
707628442,1109.04,"Popcorn"
835605714,1087.96,"Hot Dog"
501214725,825.61,"Hot Dog"
235291482,809.63,"Popcorn"
884556704,1363.02,"Popcorn"
264815248,891.93,"Popcorn"
296149989,1022.56,"Specialty"
510549496,860.49,"Candy"
392723468,1488.92,"Burger"
788659195,886.28,"Hot Dog"
470598394,743.83,"Beer"
303438958,736.15,"Beer"
270203368,1096.24,"Candy"
716887132,700.92,"Beer"
909369033,947.97,"Popcorn"
620444711,837.33,"Hot Dog"
637903121,1240.77,"Soda"
809903570,1764.19,"Popcorn"
438263720,1271.57,"Beer"
987623897,947.76,"Beer"
408347186,1112.36,"Popcorn"
593340628,1725.11,"Popcorn"
470988997,871.22,"Soda"
709312330,840.21,"Beer"
521903193,815.2,"Popcorn"
159966666,846.39,"Peanuts"
863966848,856.7,"Burger"
689606299,1190.65,"Beer"
546728564,425.83,"Beer"
882305477,1295.41,"Specialty"
144812170,1083.44,"Beer"
979982035,833.86,"Popcorn"
917801310,1281.38,"Beer"
194637744,816.23,"Soda"
858356620,911.67,"Burger"
274181179,836.11,"Beer"
486336901,787.25,"Popcorn"
369795007,657.38,"Burger"
546534021,949.81,"Beer"
136393544,997.7,"Burger"
193211642,1276.31,"Beer"
136130103,1194.91,"Popcorn"
930847065,759.79,"Hot Dog"
621277887,890.18,"Beer"
502997803,924.99,"Popcorn"
612041640,979.6,"Soda"
689420811,882.7,"Hot Dog"
257540765,1240.57,"Hot Dog"
739667338,1142.04,"Beer"
154582391,1032.9,"Peanuts"
260992204,856.08,"Beer"
907199627,2116.94,"Beer"
393498587,865.52,"Beer"
751528689,763.8,"Popcorn"
271802294,1287.79,"Candy"
369852092,815.76,"Hot Dog"
282138173,905,"Soda"
695172424,725.6,"Soda"
104462212,1348.18,"Burger"
144513318,779.62,"Candy"
716417628,938.95,"Burger"
178643574,816.13,"Beer"
907843117,1300.93,"Soda"
803958545,1650.33,"Hot Dog"
270341822,848.89,"Beer"
741637970,774.35,"Specialty"
175974893,1198.69,"Soda"
919712883,1917.87,"Popcorn"
168377047,973.6,"Popcorn"
621446525,1003.21,"Popcorn"
169629739,912.32,"Specialty"
743073285,1557.36,"Popcorn"
486952605,1186.33,"Popcorn"
152017451,1090.62,"Popcorn"
430886751,912.87,"Peanuts"
292007172,696.43,"Candy"
640131704,878.84,"Hot Dog"
314049052,1231.21,"Peanuts"
829362562,1211.13,"Burger"
310252537,1242.25,"Burger"
690425336,994.37,"Soda"
402066052,1329.74,"Hot Dog"
622379508,923.15,"Popcorn"
346106216,603.47,"Beer"
930112301,750.36,"Soda"
879077034,567.81,"Popcorn"
356580028,1172.02,"Candy"
489639518,850.43,"Hot Dog"
933172420,874.99,"Beer"
510729625,1303.49,"Soda"
509580938,849.83,"Soda"
595671997,1857.34,"Soda"
567111735,1614.62,"Specialty"
598538061,860.65,"Specialty"
973767861,921.52,"Beer"
146440564,975.94,"Beer"
287963559,750.11,"Peanuts"
335312719,1231.41,"Beer"
435162332,2585.39,"Specialty"
100395829,946.44,"Beer"
230274840,1109.38,"Beer"
270300422,780.42,"Specialty"
580557601,923.01,"Burger"
509315149,1359.29,"Beer"
124565519,940.22,"Specialty"
850832325,957.64,"Soda"
156762804,1392.74,"Popcorn"
665396451,1174.34,"Hot Dog"
667062956,870.66,"Soda"
353478677,775.89,"Candy"
955726533,836.81,"Soda"
689559893,826.28,"Popcorn"
567973384,909.98,"Specialty"
274617060,870.33,"Beer"
137468870,1302.53,"Beer"
205090500,1896.16,"Hot Dog"
944041285,789.45,"Soda"
800952878,533.39,"Hot Dog"
777152498,820.37,"Burger"
485783257,670.1,"Soda"
789179394,996.2,"Candy"
150438301,821.53,"Hot Dog"
154858642,1292.82,"Popcorn"
475083293,646.1,"Beer"
116886353,898.5,"Soda"
181318589,756.94,"Popcorn"
827474631,890.96,"Popcorn"
895171389,754.2,"Beer"
307143242,798.03,"Popcorn"
961996423,2338.2,"Soda"
913792815,1075.49,"Specialty"
805208476,825.64,"Beer"
541642402,1305.03,"Popcorn"
327342168,1252.06,"Beer"
450527021,1865.27,"Burger"
456539993,985.96,"Specialty"
284781034,946.1,"Specialty"
601611045,1157.33,"Hot Dog"
274973632,919.98,"Hot Dog"
843140792,835.17,"Specialty"
972443880,756.44,"Hot Dog"
382452331,1354.96,"Soda"
918675539,615.13,"Burger"
472812849,907.36,"Popcorn"
680818035,990.81,"Hot Dog"
195076052,877.79,"Soda"
326343001,1299.47,"Specialty"
983695917,712.5,"Peanuts"
906855015,766.35,"Beer"
681159690,702.92,"Beer"
599916353,875.84,"Beer"
311778301,963.71,"Beer"
401305303,821.11,"Specialty"
307543658,1182.49,"Beer"
885490967,1008.49,"Beer"
932734210,2293.28,"Soda"
180884383,1518.91,"Hot Dog"
804652309,952.12,"Popcorn"
626864147,1206.82,"Beer"
300251636,1371.19,"Beer"
308328962,856.32,"Specialty"
696126131,758.28,"Soda"
478307875,889.13,"Specialty"
745527834,856.79,"Hot Dog"
770359179,1452.47,"Beer"
789984810,794.46,"Beer"
387901131,849.17,"Beer"
179154737,934.08,"Popcorn"
674067588,1844.28,"Peanuts"
765600308,844.15,"Beer"
525086642,789.66,"Hot Dog"
308515841,1268.59,"Beer"
469229005,2187.79,"Specialty"
262922013,1271.71,"Hot Dog"
439459142,1437.87,"Burger"
973860781,908.11,"Soda"
518180780,905.54,"Soda"
849972263,1656.76,"Beer"
224304594,2592.9,"Hot Dog"
402036368,774.54,"Burger"
842496454,976.33,"Beer"
142890632,928.47,"Hot Dog"
596801790,1069.57,"Popcorn"
933579303,1409.89,"Burger"
747896715,926.33,"Soda"
260912105,723.68,"Soda"
414837770,795.27,"Specialty"
539356658,784.2,"Popcorn"
619938289,1043.92,"Soda"
641835963,799.27,"Hot Dog"
353598047,0,""
612533019,1011.82,"Beer"
189674827,907.28,"Burger"
133657299,1243.55,"Popcorn"
669178324,955.05,"Soda"
416954738,1306.57,"Soda"
358783659,795.69,"Beer"
530950807,966.91,"Specialty"
838908461,789.01,"Beer"
577445116,729.53,"Candy"
776174623,834.58,"Hot Dog"
566308203,1313.54,"Popcorn"
864440490,1183.84,"Popcorn"
827492744,2036.43,"Beer"
682684473,2136.69,"Specialty"
364885267,1915.06,"Soda"
569678668,707.55,"Specialty"
718554851,766.52,"Beer"
486334566,2677.05,"Beer"
726361585,755.38,"Popcorn"
289169704,934.93,"Specialty"
407477241,914.08,"Popcorn"
872920965,1309.64,"Beer"
246680685,867.54,"Beer"
783888306,408.34,"Soda"
414318304,754.41,"Beer"
969796759,1352.94,"Popcorn"
270055721,716.47,"Hot Dog"
709882967,980.66,"Burger"
829502875,945.66,"Burger"
577751884,936.23,"Hot Dog"
578135493,944.09,"Popcorn"
290140038,1867.59,"Soda"
795606570,946.73,"Beer"
400185111,975.77,"Burger"
473243935,827.19,"Specialty"
990693071,765.99,"Hot Dog"
555245214,837.09,"Beer"
555649707,1217.33,"Specialty"
849674185,850.17,"Hot Dog"
174675906,2358.95,"Specialty"
249141384,991.7,"Soda"
551802681,949.76,"Hot Dog"
936653574,841.63,"Soda"
526183401,907.52,"Burger"
497453335,1616.32,"Peanuts"
437609483,980.61,"Beer"
463116242,834.99,"Popcorn"
228710235,1286.01,"Popcorn"
694049969,1266.24,"Specialty"
728745507,876.28,"Soda"
679698075,1289.43,"Peanuts"
584693010,914.28,"Hot Dog"
895429178,675.71,"Beer"
572763869,899.39,"Popcorn"
835392987,865.65,"Beer"
919221123,852.57,"Hot Dog"
759734830,762.58,"Popcorn"
168504901,2010.55,"Hot Dog"
700973792,908.8,"Peanuts"
127347281,873.86,"Peanuts"
134748902,1494.5,"Beer"
983982839,1528.71,"Popcorn"
760343747,805.49,"Soda"
504937359,875.85,"Burger"
896899445,745.45,"Burger"
169108158,842.99,"Specialty"
336244364,1210.63,"Specialty"
988229146,933.25,"Beer"
408510752,884.46,"Beer"
595464156,863.52,"Popcorn"
130036655,758.35,"Hot Dog"
995068182,1818.47,"Specialty"
354705007,812.47,"Burger"
477504945,745.4,"Hot Dog"
320304849,1847.63,"Hot Dog"
861717397,853.48,"Hot Dog"
757273685,2389.35,"Popcorn"
871264337,1142.18,"Burger"
665943837,732.78,"Hot Dog"
176777637,1091.28,"Soda"
737022578,1589.55,"Burger"
497356471,889.86,"Specialty"
454542869,754.74,"Soda"
191941818,1398.01,"Soda"
430917588,883.63,"Beer"
842369839,868.11,"Popcorn"
576333937,844.47,"Popcorn"
849657185,617.89,"Burger"
987539796,970.1,"Candy"
849459276,1340.37,"Soda"
334141355,938.87,"Hot Dog"
197066365,1110.89,"Specialty"
287412746,1820.57,"Hot Dog"
530918564,964.78,"Hot Dog"
512336836,701.31,"Specialty"
475346908,1241.58,"Soda"
267632760,1151.24,"Beer"
344838555,873.78,"Burger"
916446484,954.53,"Soda"
223615642,853.87,"Burger"
130160372,985.97,"Burger"
427973022,931.56,"Beer"
139701061,815.81,"Soda"
239250126,710.19,"Specialty"
865838265,881.57,"Popcorn"
828919028,797.7,"Soda"
659382458,649.52,"Beer"
645964888,905.46,"Soda"
681935063,921.6,"Popcorn"
413380636,738.89,"Soda"
842841680,785.32,"Hot Dog"
190125572,996.59,"Soda"
935710166,854.39,"Beer"
285664807,928.56,"Beer"
586894063,675.19,"Popcorn"
930130689,967.11,"Specialty"
391078802,786.42,"Candy"
870638781,1272.17,"Hot Dog"
387441735,810.11,"Soda"
661095005,931.38,"Beer"
810001576,951.73,"Beer"
406143096,908.47,"Soda"
500608631,769.46,"Specialty"
771359113,774.56,"Hot Dog"
251791433,1856.93,"Beer"
861165753,1372.27,"Candy"
144051325,1158.36,"Hot Dog"
558892935,1277.21,"Soda"
150549641,766.38,"Hot Dog"
105429372,997.39,"Soda"
712606507,1393,"Hot Dog"
628510222,1365.68,"Candy"
475987312,850.81,"Specialty"
776439233,904.7,"Beer"
315728028,1369.12,"Popcorn"
875681461,998.21,"Hot Dog"
659447733,980.1,"Specialty"
808154048,753.09,"Specialty"
382348871,607.42,"Candy"
674333386,812.15,"Hot Dog"
131842203,762.34,"Beer"
907955936,840.81,"Hot Dog"
176069081,1227.66,"Candy"
939821739,822.73,"Soda"
166739522,772.39,"Specialty"
807139453,854.54,"Soda"
908271270,801.21,"Beer"
549904916,712.61,"Beer"
820047886,845.48,"Hot Dog"
634993497,952.74,"Popcorn"
993101659,897.27,"Hot Dog"
437491601,855,"Peanuts"
420237244,1384.05,"Soda"
957642444,1555.1,"Popcorn"
995664840,926.03,"Burger"
631101789,897.93,"Popcorn"
888584155,732.96,"Burger"
199303782,1873.11,"Hot Dog"
138906283,1348.4,"Beer"
724912921,1281.63,"Popcorn"
260830298,941.25,"Hot Dog"
431559491,935.36,"Beer"
722942048,804.11,"Soda"
297028333,732.14,"Popcorn"
399194129,755.7,"Beer"
704911772,1889.86,"Beer"
121272638,2714.92,"Peanuts"
332048891,1044.01,"Beer"
439516461,894.83,"Burger"
564061610,902.89,"Peanuts"
